13:01:46.252 [restartedMain] INFO  c.app.journal.JournalAppApplication -Starting JournalAppApplication using Java 24.0.1 with PID 33432 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication)
18:18:08.854 -------- [cluster-ClusterId{value='69b7fc0864da62e326adab0e', description='Cluster0'}-ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=224832300, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b3142d06876aecd9b70acd, counter=3}, lastWriteDate=Mon Mar 16 18:18:08 IST 2026, lastUpdateTimeNanos=1453069654463600} 
18:18:08.854 -------- [cluster-ClusterId{value='69b7fc0864da62e326adab0e', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=221230400, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000dc, setVersion=57, topologyVersion=TopologyVersion{processId=69b311ad332d80e6a3807b8e, counter=6}, lastWriteDate=Mon Mar 16 18:18:08 IST 2026, lastUpdateTimeNanos=1453069654463600} 
18:18:08.859 -------- [cluster-ClusterId{value='69b7fc0864da62e326adab0e', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Discovered replica set primary ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 with max election id 7fffffff00000000000000dc and max set version 57 
18:18:09.584 -------- [restartedMain] --- INFO  --- o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer -------- Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider 
18:18:09.584 -------- [restartedMain] --- WARN  --- o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer -------- Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR 
18:18:09.690 -------- [restartedMain] --- DEBUG --- o.s.s.web.DefaultSecurityFilterChain -------- Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, LogoutFilter, BasicAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter 
18:18:09.912 -------- [restartedMain] --- INFO  --- o.a.coyote.http11.Http11NioProtocol -------- Starting ProtocolHandler ["http-nio-8080"] 
18:18:09.932 -------- [restartedMain] --- INFO  --- o.s.b.w.e.tomcat.TomcatWebServer -------- Tomcat started on port 8080 (http) with context path '/' 
18:18:09.941 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- Started JournalAppApplication in 3.858 seconds (process running for 4.486) 
18:18:16.251 -------- [http-nio-8080-exec-1] --- INFO  --- o.a.c.c.C.[Tomcat].[localhost].[/] -------- Initializing Spring DispatcherServlet 'dispatcherServlet' 
18:18:16.251 -------- [http-nio-8080-exec-1] --- INFO  --- o.s.web.servlet.DispatcherServlet -------- Initializing Servlet 'dispatcherServlet' 
18:18:16.253 -------- [http-nio-8080-exec-1] --- INFO  --- o.s.web.servlet.DispatcherServlet -------- Completed initialization in 2 ms 
18:18:16.272 -------- [http-nio-8080-exec-1] --- DEBUG --- o.s.security.web.FilterChainProxy -------- Securing GET /user/get-weather 
18:18:16.593 -------- [http-nio-8080-exec-1] --- DEBUG --- o.s.s.a.d.DaoAuthenticationProvider -------- Authenticated user 
18:18:16.594 -------- [http-nio-8080-exec-1] --- DEBUG --- o.s.s.w.a.w.BasicAuthenticationFilter -------- Set SecurityContextHolder to UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=david, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_ADMIN, ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=null], Granted Authorities=[ROLE_ADMIN, ROLE_USER]] 
18:18:16.599 -------- [http-nio-8080-exec-1] --- DEBUG --- o.s.security.web.FilterChainProxy -------- Secured GET /user/get-weather 
18:18:17.389 -------- [http-nio-8080-exec-1] --- WARN  --- o.s.w.s.m.s.DefaultHandlerExceptionResolver -------- Resolved [org.springframework.web.HttpMediaTypeNotAcceptableException: No acceptable representation] 
18:18:17.397 -------- [http-nio-8080-exec-1] --- DEBUG --- o.s.security.web.FilterChainProxy -------- Securing GET /error 
18:18:17.397 -------- [http-nio-8080-exec-1] --- DEBUG --- o.s.security.web.FilterChainProxy -------- Secured GET /error 
18:29:38.578 -------- [SpringApplicationShutdownHook] --- INFO  --- o.s.b.w.e.tomcat.GracefulShutdown -------- Commencing graceful shutdown. Waiting for active requests to complete 
18:29:38.710 -------- [tomcat-shutdown] --- INFO  --- o.s.b.w.e.tomcat.GracefulShutdown -------- Graceful shutdown complete 
18:29:46.978 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- Starting JournalAppApplication using Java 17.0.18 with PID 9184 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication) 
18:29:46.980 -------- [restartedMain] --- DEBUG --- c.app.journal.JournalAppApplication -------- Running with Spring Boot v3.5.11, Spring v6.2.16 
18:29:46.982 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- No active profile set, falling back to 1 default profile: "default" 
18:29:47.041 -------- [restartedMain] --- INFO  --- o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -------- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable 
18:29:47.041 -------- [restartedMain] --- INFO  --- o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -------- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' 
18:29:48.043 -------- [restartedMain] --- INFO  --- o.s.d.r.c.RepositoryConfigurationDelegate -------- Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. 
18:29:48.145 -------- [restartedMain] --- INFO  --- o.s.d.r.c.RepositoryConfigurationDelegate -------- Finished Spring Data repository scanning in 91 ms. Found 2 MongoDB repository interfaces. 
18:29:48.802 -------- [restartedMain] --- INFO  --- o.s.b.w.e.tomcat.TomcatWebServer -------- Tomcat initialized with port 8080 (http) 
18:29:48.813 -------- [restartedMain] --- INFO  --- o.a.coyote.http11.Http11NioProtocol -------- Initializing ProtocolHandler ["http-nio-8080"] 
18:29:48.817 -------- [restartedMain] --- INFO  --- o.a.catalina.core.StandardService -------- Starting service [Tomcat] 
18:29:48.818 -------- [restartedMain] --- INFO  --- o.a.catalina.core.StandardEngine -------- Starting Servlet engine: [Apache Tomcat/10.1.52] 
18:29:48.886 -------- [restartedMain] --- INFO  --- o.a.c.c.C.[Tomcat].[localhost].[/] -------- Initializing Spring embedded WebApplicationContext 
18:29:48.888 -------- [restartedMain] --- INFO  --- o.s.b.w.s.c.ServletWebServerApplicationContext -------- Root WebApplicationContext: initialization completed in 1845 ms 
18:29:49.246 -------- [restartedMain] --- INFO  --- org.mongodb.driver.client -------- MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Microsoft/17.0.18+8-LTS"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='mailmerajansari_db_user', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@5eae32f8, com.mongodb.Jep395RecordCodecProvider@7735135, com.mongodb.KotlinCodecProvider@21e9e105]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.b7jb1jb.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-10vsg5-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null} 
18:29:49.347 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] --- INFO  --- org.mongodb.driver.cluster -------- Adding discovered server ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017 to client view of cluster 
18:29:49.380 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] --- INFO  --- org.mongodb.driver.cluster -------- Adding discovered server ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017 to client view of cluster 
18:29:49.383 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] --- INFO  --- org.mongodb.driver.cluster -------- Adding discovered server ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 to client view of cluster 
18:29:49.444 -------- [restartedMain] --- INFO  --- o.s.b.d.a.OptionalLiveReloadServer -------- LiveReload server is running on port 35729 
18:29:49.626 -------- [restartedMain] --- INFO  --- org.mongodb.driver.cluster -------- Waiting for server to become available for operation with ID 5. Remaining time: 29987 ms. Selector: WritableServerSelector, topology description: {type=REPLICA_SET, servers=[{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}]. 
18:29:49.900 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=222919600, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000dc, setVersion=57, topologyVersion=TopologyVersion{processId=69b311ad332d80e6a3807b8e, counter=6}, lastWriteDate=Mon Mar 16 18:29:49 IST 2026, lastUpdateTimeNanos=1453770700294600} 
18:29:49.901 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=222989000, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b3142d06876aecd9b70acd, counter=3}, lastWriteDate=Mon Mar 16 18:29:49 IST 2026, lastUpdateTimeNanos=1453770700294400} 
18:29:49.900 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=226644300, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b30fd5ea006f2a16d8bf3e, counter=4}, lastWriteDate=Mon Mar 16 18:29:49 IST 2026, lastUpdateTimeNanos=1453770700294400} 
18:29:49.903 -------- [cluster-ClusterId{value='69b7fec521021767aa84e82e', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Discovered replica set primary ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 with max election id 7fffffff00000000000000dc and max set version 57 
18:29:50.601 -------- [restartedMain] --- INFO  --- o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer -------- Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider 
18:29:50.602 -------- [restartedMain] --- WARN  --- o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer -------- Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR 
18:29:50.719 -------- [restartedMain] --- DEBUG --- o.s.s.web.DefaultSecurityFilterChain -------- Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, LogoutFilter, BasicAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter 
18:29:50.966 -------- [restartedMain] --- INFO  --- o.a.coyote.http11.Http11NioProtocol -------- Starting ProtocolHandler ["http-nio-8080"] 
18:29:50.987 -------- [restartedMain] --- INFO  --- o.s.b.w.e.tomcat.TomcatWebServer -------- Tomcat started on port 8080 (http) with context path '/' 
18:29:50.995 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- Started JournalAppApplication in 4.398 seconds (process running for 5.126) 
18:29:55.686 -------- [http-nio-8080-exec-2] --- INFO  --- o.a.c.c.C.[Tomcat].[localhost].[/] -------- Initializing Spring DispatcherServlet 'dispatcherServlet' 
18:29:55.687 -------- [http-nio-8080-exec-2] --- INFO  --- o.s.web.servlet.DispatcherServlet -------- Initializing Servlet 'dispatcherServlet' 
18:29:55.688 -------- [http-nio-8080-exec-2] --- INFO  --- o.s.web.servlet.DispatcherServlet -------- Completed initialization in 1 ms 
18:29:55.708 -------- [http-nio-8080-exec-2] --- DEBUG --- o.s.security.web.FilterChainProxy -------- Securing GET /user/get-weather 
18:29:55.992 -------- [http-nio-8080-exec-2] --- DEBUG --- o.s.s.a.d.DaoAuthenticationProvider -------- Authenticated user 
18:29:55.993 -------- [http-nio-8080-exec-2] --- DEBUG --- o.s.s.w.a.w.BasicAuthenticationFilter -------- Set SecurityContextHolder to UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=david, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_ADMIN, ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=null], Granted Authorities=[ROLE_ADMIN, ROLE_USER]] 
18:29:55.999 -------- [http-nio-8080-exec-2] --- DEBUG --- o.s.security.web.FilterChainProxy -------- Secured GET /user/get-weather 
18:29:56.989 -------- [http-nio-8080-exec-2] --- ERROR --- o.a.c.c.C.[.[.[.[dispatcherServlet] -------- Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed: org.springframework.http.converter.HttpMessageConversionException: Type definition error: [simple type, class com.app.journal.api.response.WeatherResponse$Astro]] with root cause 
com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Cannot construct instance of `com.app.journal.api.response.WeatherResponse$Astro`: non-static inner classes like this can only by instantiated using default, no-argument constructor
 at [Source: REDACTED (`StreamReadFeature.INCLUDE_SOURCE_IN_LOCATION` disabled); line: 1, column: 514] (through reference chain: com.app.journal.api.response.WeatherResponse["current"]->com.app.journal.api.response.WeatherResponse$Current["astro"])
	at com.fasterxml.jackson.databind.exc.InvalidDefinitionException.from(InvalidDefinitionException.java:67)
	at com.fasterxml.jackson.databind.DeserializationContext.reportBadDefinition(DeserializationContext.java:1915)
	at com.fasterxml.jackson.databind.DatabindContext.reportBadDefinition(DatabindContext.java:415)
	at com.fasterxml.jackson.databind.DeserializationContext.handleMissingInstantiator(DeserializationContext.java:1397)
	at com.fasterxml.jackson.databind.deser.BeanDeserializerBase.deserializeFromObjectUsingNonDefault(BeanDeserializerBase.java:1506)
	at com.fasterxml.jackson.databind.deser.BeanDeserializer.deserializeFromObject(BeanDeserializer.java:340)
	at com.fasterxml.jackson.databind.deser.BeanDeserializer.deserialize(BeanDeserializer.java:177)
	at com.fasterxml.jackson.databind.deser.impl.MethodProperty.deserializeAndSet(MethodProperty.java:129)
	at com.fasterxml.jackson.databind.deser.BeanDeserializer.deserialize(BeanDeserializer.java:265)
	at com.fasterxml.jackson.databind.deser.impl.InnerClassProperty.deserializeAndSet(InnerClassProperty.java:89)
	at com.fasterxml.jackson.databind.deser.BeanDeserializer.deserializeFromObject(BeanDeserializer.java:392)
	at com.fasterxml.jackson.databind.deser.BeanDeserializer.deserialize(BeanDeserializer.java:177)
	at com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.readRootValue(DefaultDeserializationContext.java:342)
	at com.fasterxml.jackson.databind.ObjectReader._bindAndClose(ObjectReader.java:2130)
	at com.fasterxml.jackson.databind.ObjectReader.readValue(ObjectReader.java:1500)
	at org.springframework.http.converter.json.AbstractJackson2HttpMessageConverter.readJavaType(AbstractJackson2HttpMessageConverter.java:397)
	at org.springframework.http.converter.json.AbstractJackson2HttpMessageConverter.read(AbstractJackson2HttpMessageConverter.java:356)
	at org.springframework.web.client.HttpMessageConverterExtractor.extractData(HttpMessageConverterExtractor.java:105)
	at org.springframework.web.client.RestTemplate$ResponseEntityResponseExtractor.extractData(RestTemplate.java:1183)
	at org.springframework.web.client.RestTemplate$ResponseEntityResponseExtractor.extractData(RestTemplate.java:1166)
	at org.springframework.web.client.RestTemplate.doExecute(RestTemplate.java:903)
	at org.springframework.web.client.RestTemplate.execute(RestTemplate.java:801)
	at org.springframework.web.client.RestTemplate.exchange(RestTemplate.java:683)
	at com.app.journal.service.WeatherService.getWeather(WeatherService.java:22)
	at com.app.journal.controller.UserController.getweather(UserController.java:71)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:191)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:991)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:896)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:903)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:564)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:365)
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:101)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:125)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:119)
